source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Ellen's Copy of Benchmark Questions Verification V2.ipynb,310,指定された文字列を文字のタプルに変換する関数を作成します。,"def string_to_tuple(str1):
    result = tuple(x for x in str1 if not x.isspace()) 
    return result",[],"['assert string_to_tuple(""python 3.0"")==(\'p\', \'y\', \'t\', \'h\', \'o\', \'n\', \'3\', \'.\', \'0\')', 'assert string_to_tuple(""item1"")==(\'i\', \'t\', \'e\', \'m\', \'1\')', 'assert string_to_tuple(""15.10"")==(\'1\', \'5\', \'.\', \'1\', \'0\')']","def string_to_tuple(string):
    return tuple(string)"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,311,左端の未設定ビットを設定する Python 関数を作成します。,"def set_left_most_unset_bit(n): 
    if not (n & (n + 1)): 
        return n 
    pos, temp, count = 0, n, 0 
    while temp: 
        if not (temp & 1): 
            pos = count      
        count += 1; temp>>=1
    return (n | (1 << (pos))) ",[],"['assert set_left_most_unset_bit(10) == 14', 'assert set_left_most_unset_bit(12) == 14', 'assert set_left_most_unset_bit(15) == 15']","def set_leftmost_unset(num):
    # Count the number of bits in the binary representation of the number
    num_bits = num.bit_length()
    
    # Check if the number is equal to 0 or if all bits are already set
    if num == 0 or num & (1 << (num_bits - 1)) != 0:
        # If so, return the number itself
        return num
    
    # Find the position of the leftmost unset bit
    leftmost_unset = num_bits
    
    # Iterate from the second bit to the leftmost bit
    for i in range(num_bits - 1, 0, -1):
        # Check if the current bit is unset
        if num & (1 << i) == 0:
            # If so, update the position of the leftmost unset bit and break the loop
            leftmost_unset = i
            break
    
    # Set the leftmost unset bit
    return num | (1 << leftmost_unset)"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,312,円錐の体積を求める関数を作成します。,"import math
def volume_cone(r,h):
  volume = (1.0/3) * math.pi * r * r * h
  return volume",['import math'],"['assert math.isclose(volume_cone(5,12), 314.15926535897927, rel_tol=0.001)', 'assert math.isclose(volume_cone(10,15), 1570.7963267948965, rel_tol=0.001)', 'assert math.isclose(volume_cone(19,17), 6426.651371693521, rel_tol=0.001)']","def calculate_cone_volume(radius, height):
    volume = (1/3) * math.pi * radius**2 * height
    return volume"
Benchmark Questions Verification V2.ipynb,388,n 以下の最大の 2 のべき乗を見つける Python 関数を作成します。,"def highest_Power_of_2(n): 
    res = 0 
    for i in range(n, 0, -1): 
        if ((i & (i - 1)) == 0): 
            res = i 
            break 
    return res ",[],"['assert highest_Power_of_2(10) == 8', 'assert highest_Power_of_2(19) == 16', 'assert highest_Power_of_2(32) == 32']","def max_power_of_two(n):
    power = 0
    while 2 ** power <= n:
        power += 1
    return power - 1"
Benchmark Questions Verification V2.ipynb,389,n 番目のルーカス番号を見つける関数を作成します。,"def find_lucas(n): 
	if (n == 0): 
		return 2
	if (n == 1): 
		return 1
	return find_lucas(n - 1) + find_lucas(n - 2) ",[],"['assert find_lucas(9) == 76', 'assert find_lucas(4) == 7', 'assert find_lucas(3) == 4']","def lucas_number(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        return lucas_number(n-2) + lucas_number(n-1)"
Benchmark Questions Verification V2.ipynb,390,指定された書式文字列をリスト内のすべての要素に適用する関数を作成します。,"def add_string(list_, string):
 add_string=[string.format(i) for i in  list_]
 return add_string",[],"[""assert add_string([1,2,3,4],'temp{0}')==['temp1', 'temp2', 'temp3', 'temp4']"", ""assert add_string(['a','b','c','d'], 'python{0}')==[ 'pythona', 'pythonb', 'pythonc', 'pythond']"", ""assert add_string([5,6,7,8],'string{0}')==['string5', 'string6', 'string7', 'string8']""]","def format_list(format_string, lst):
    formatted_lst = []
    for item in lst:
        formatted_item = format_string.format(item)
        formatted_lst.append(formatted_item)
    return formatted_lst"
Benchmark Questions Verification V2.ipynb,391,複数のリストをネストされた辞書に変換する関数を作成します。,"def convert_list_dictionary(l1, l2, l3):
     result = [{x: {y: z}} for (x, y, z) in zip(l1, l2, l3)]
     return result",[],"['assert convert_list_dictionary([""S001"", ""S002"", ""S003"", ""S004""],[""Adina Park"", ""Leyton Marsh"", ""Duncan Boyle"", ""Saim Richards""] ,[85, 98, 89, 92])==[{\'S001\': {\'Adina Park\': 85}}, {\'S002\': {\'Leyton Marsh\': 98}}, {\'S003\': {\'Duncan Boyle\': 89}}, {\'S004\': {\'Saim Richards\': 92}}]', 'assert convert_list_dictionary([""abc"",""def"",""ghi"",""jkl""],[""python"",""program"",""language"",""programs""],[100,200,300,400])==[{\'abc\':{\'python\':100}},{\'def\':{\'program\':200}},{\'ghi\':{\'language\':300}},{\'jkl\':{\'programs\':400}}]', 'assert convert_list_dictionary([""A1"",""A2"",""A3"",""A4""],[""java"",""C"",""C++"",""DBMS""],[10,20,30,40])==[{\'A1\':{\'java\':10}},{\'A2\':{\'C\':20}},{\'A3\':{\'C++\':30}},{\'A4\':{\'DBMS\':40}}]']","def lists_to_nested_dict(keys, lists):
    nested_dict = {}
    for i in range(len(keys)):
        key = keys[i]
        value_list = lists[i]
        sub_dict = nested_dict
        for j in range(len(key) - 1):
            sub_key = key[j]
            if sub_key not in sub_dict:
                sub_dict[sub_key] = {}
            sub_dict = sub_dict[sub_key]
        sub_dict[key[-1]] = value_list
    return nested_dict"
Benchmark Questions Verification V2.ipynb,392,指定された方程式 f(n) = max( (f(n/2) + f(n/3) + f(n/4) + f(n/5)) を使用して、可能な最大合計を見つける関数を作成します。 、n）。,"def get_max_sum (n):
	res = list()
	res.append(0)
	res.append(1)
	i = 2
	while i<n + 1:
		res.append(max(i, (res[int(i / 2)] 
						+ res[int(i / 3)] +
							res[int(i / 4)]
						+ res[int(i / 5)])))
		i = i + 1
	return res[n]",[],"['assert get_max_sum(60) == 106', 'assert get_max_sum(10) == 12', 'assert get_max_sum(2) == 2']","def max_sum(n):
    # Base case
    if n == 0:
        return 0
    
    # Recursive case
    return max(n, max_sum(n//2) + max_sum(n//3) + max_sum(n//4) + max_sum(n//5))"
charlessutton@: Benchmark Questions Verification V2.ipynb,393,最大長のリストを見つける関数を作成します。,"def max_length_list(input_list):
    max_length = max(len(x) for x in input_list )   
    max_list = max(input_list, key = lambda i: len(i))    
    return(max_length, max_list)",[],"['assert max_length_list([[0], [1, 3], [5, 7], [9, 11], [13, 15, 17]])==(3, [13, 15, 17])', 'assert max_length_list([[1,2,3,4,5],[1,2,3,4],[1,2,3],[1,2],[1]])==(5,[1,2,3,4,5])', 'assert max_length_list([[3,4,5],[6,7,8,9],[10,11,12]])==(4,[6,7,8,9])']","def find_largest_list(lists):
    largest_list = []
    largest_size = 0
    for lst in lists:
        if len(lst) > largest_size:
            largest_list = lst
            largest_size = len(lst)
    return largest_list"
Benchmark Questions Verification V2.ipynb,394,指定されたタプルに重複が含まれていないことを確認する関数を作成します。,"def check_distinct(test_tup):
  res = True
  temp = set()
  for ele in test_tup:
    if ele in temp:
      res = False
      break
    temp.add(ele)
  return res ",[],"['assert check_distinct((1, 4, 5, 6, 1, 4)) == False', 'assert check_distinct((1, 4, 5, 6)) == True', 'assert check_distinct((2, 3, 4, 5, 6)) == True']","def has_duplicates(tuple):
    return len(tuple) != len(set(tuple))"
Benchmark Questions Verification V2.ipynb,395,指定された文字列内の最初の非反復文字を検索する Python 関数を作成します。,"def first_non_repeating_character(str1):
  char_order = []
  ctr = {}
  for c in str1:
    if c in ctr:
      ctr[c] += 1
    else:
      ctr[c] = 1 
      char_order.append(c)
  for c in char_order:
    if ctr[c] == 1:
      return c
  return None",[],"['assert first_non_repeating_character(""abcabc"") == None', 'assert first_non_repeating_character(""abc"") == ""a""', 'assert first_non_repeating_character(""ababc"") == ""c""']","def find_first_non_repeated_char(string):
    char_count = {}
    
    # Count the occurrences of each character in the string
    for char in string:
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    
    # Find the first character with count 1
    for char in string:
        if char_count[char] == 1:
            return char
    
    # If no non-repeated character is found, return None
    return None"
charlessutton@: Benchmark Questions Verification V2.ipynb,396,指定された文字列が同じ文字で始まり同じ文字で終わるかどうかを確認する関数を作成します。,"import re  
regex = r'^[a-z]$|^([a-z]).*\1$'
def check_char(string): 
	if(re.search(regex, string)): 
		return ""Valid"" 
	else: 
		return ""Invalid"" ",[],"['assert check_char(""abba"") == ""Valid""', 'assert check_char(""a"") == ""Valid""', 'assert check_char(""abcd"") == ""Invalid""']","def is_start_end_same(string):
    if len(string) == 0:
        return True
    else:
        return string[0] == string[-1]"
Benchmark Questions Verification V2.ipynb,397,3 つの数値の中央値を求める関数を作成します。,"def median_numbers(a,b,c):
 if a > b:
    if a < c:
        median = a
    elif b > c:
        median = b
    else:
        median = c
 else:
    if a > c:
        median = a
    elif b < c:
        median = b
    else:
        median = c
 return median",[],"['assert median_numbers(25,55,65)==55.0', 'assert median_numbers(20,10,30)==20.0', 'assert median_numbers(15,45,75)==45.0']","def get_median(num1, num2, num3):
    sorted_nums = sorted([num1, num2, num3])
    return sorted_nums[1]"
Benchmark Questions Verification V2.ipynb,398,指定されたリストの各数値の桁の合計を計算する関数を作成します。,"def sum_of_digits(nums):
    return sum(int(el) for n in nums for el in str(n) if el.isdigit())",[],"['assert sum_of_digits([10,2,56])==14', ""assert sum_of_digits([[10,20,4,5,'b',70,'a']])==19"", 'assert sum_of_digits([10,20,-4,5,-70])==19']","def sum_of_digits(numbers):
    sum = 0
    for num in numbers:
        # Calculate the sum of digits for the current number
        sum += get_sum_of_digits(num)
    return sum"
Benchmark Questions Verification V2.ipynb,399,指定されたタプルに対して数学的なビットごとの XOR 演算を実行する関数を作成します。,"def bitwise_xor(test_tup1, test_tup2):
  res = tuple(ele1 ^ ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",[],"['assert bitwise_xor((10, 4, 6, 9), (5, 2, 3, 3)) == (15, 6, 5, 10)', 'assert bitwise_xor((11, 5, 7, 10), (6, 3, 4, 4)) == (13, 6, 3, 14)', 'assert bitwise_xor((12, 6, 8, 11), (7, 4, 5, 6)) == (11, 2, 13, 13)']","def xor_operation(tuple):
    result = tuple[0]
    for i in range(1, len(tuple)):
        result ^= tuple[i]
    return result"
Benchmark Questions Verification V2.ipynb,400,指定されたリスト内の一意のタプルの数を抽出する関数を作成します。,"def extract_freq(test_list):
  res = len(list(set(tuple(sorted(sub)) for sub in test_list)))
  return (res)",[],"['assert extract_freq([(3, 4), (1, 2), (4, 3), (5, 6)] ) == 3', 'assert extract_freq([(4, 15), (2, 3), (5, 4), (6, 7)] ) == 4', 'assert extract_freq([(5, 16), (2, 3), (6, 5), (6, 9)] ) == 4']","def count_unique_tuples(lst):
    unique_tuples = set()
    for tpl in lst:
        unique_tuples.add(tuple(tpl))
    return len(unique_tuples)"
Benchmark Questions Verification V2.ipynb,401,指定された 2 つのネストされたタプル内のタプル要素のインデックスごとの加算を実行する関数を作成します。,"def add_nested_tuples(test_tup1, test_tup2):
  res = tuple(tuple(a + b for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ",[],"['assert add_nested_tuples(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((7, 10), (7, 14), (3, 10), (8, 13))', 'assert add_nested_tuples(((2, 4), (5, 6), (3, 10), (2, 11)), ((7, 8), (4, 10), (2, 2), (8, 4))) == ((9, 12), (9, 16), (5, 12), (10, 15))', 'assert add_nested_tuples(((3, 5), (6, 7), (4, 11), (3, 12)), ((8, 9), (5, 11), (3, 3), (9, 5))) == ((11, 14), (11, 18), (7, 14), (12, 17))']","def add_nested_tuples(tuple1, tuple2):
    sum_tuple = ()
    for i in range(len(tuple1)):
        sum_tuple += (tuple1[i] + tuple2[i],)
    return sum_tuple"
Benchmark Questions Verification V2.ipynb,404,2 つの数値の最小値を見つける Python 関数を作成します。,"def minimum(a,b):   
    if a <= b: 
        return a 
    else: 
        return b ",[],"['assert minimum(1,2) == 1', 'assert minimum(-5,-4) == -5', 'assert minimum(0,0) == 0']","def find_minimum(a, b):
    if a < b:
        return a
    else:
        return b"
Benchmark Questions Verification V2.ipynb,405,タプル内に要素が存在するかどうかを確認する関数を作成します。,"def check_tuplex(tuplex,tuple1): 
  if tuple1 in tuplex:
    return True
  else:
     return False",[],"['assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""),\'r\')==True', 'assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"", ""e""),\'5\')==False', 'assert check_tuplex((""w"", 3, ""r"", ""e"", ""s"", ""o"", ""u"", ""r"", ""c"",""e""),3)==True']","def contains_element(tuple, element):
    return element in tuple"
Benchmark Questions Verification V2.ipynb,406,指定された数値のパリティが奇数かどうかを確認する Python 関数を作成します。,"def find_Parity(x): 
    y = x ^ (x >> 1); 
    y = y ^ (y >> 2); 
    y = y ^ (y >> 4); 
    y = y ^ (y >> 8); 
    y = y ^ (y >> 16); 
    if (y & 1): 
        return True
    return False",[],"['assert find_Parity(12) == False', 'assert find_Parity(7) == True', 'assert find_Parity(10) == False']","def is_odd(number):
    if number % 2 != 0:
        return True
    else:
        return False"
